station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161114014,153,319,2017-02-21 02:59:17 UTC,999990,1,false,
1161115040,141,312,2017-02-21 02:59:18 UTC,56.5,56,true,
1161114050,143,312,2017-02-21 02:59:18 UTC,28,28,false,
1161115040,141,312,2017-02-21 02:59:18 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 02:59:18 UTC,56,56,false,
1161115040,141,312,2017-02-21 02:59:18 UTC,56,56,false,
1161115040,141,312,2017-02-21 02:59:19 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 02:59:19 UTC,56.5,56,true,
1161114050,143,312,2017-02-21 02:59:20 UTC,28.5,28,true,
1161115040,141,312,2017-02-21 02:59:22 UTC,56,56,false,
1161115040,141,312,2017-02-21 02:59:22 UTC,56,56,false,
1160629000,121,308,2017-02-21 02:59:23 UTC,230,230,false,
1161114050,143,312,2017-02-21 02:59:23 UTC,28,28,false,
1161114014,153,319,2017-02-21 02:59:24 UTC,999991,1,true,
1161114050,143,312,2017-02-21 02:59:24 UTC,28.5,28,true,
1161114050,143,312,2017-02-21 02:59:25 UTC,28,28,false,
1161115040,141,312,2017-02-21 02:59:28 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 02:59:28 UTC,56.5,56,true,
1160629000,121,308,2017-02-21 02:59:28 UTC,231,230,true,
1160629000,121,308,2017-02-21 02:59:28 UTC,231,230,true,
1161115040,141,312,2017-02-21 02:59:29 UTC,56,56,false,
1161115040,141,312,2017-02-21 02:59:29 UTC,56,56,false,
1161114050,143,312,2017-02-21 02:59:29 UTC,28.5,28,true,
1161115040,141,312,2017-02-21 02:59:30 UTC,56.5,56,true,
1161114050,143,312,2017-02-21 02:59:30 UTC,28,28,false,
1161115040,141,312,2017-02-21 02:59:30 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 02:59:31 UTC,56,56,false,
1161115040,141,312,2017-02-21 02:59:31 UTC,56,56,false,
1161114014,153,319,2017-02-21 02:59:31 UTC,999990,1,false,
1160629000,121,308,2017-02-21 02:59:32 UTC,230,230,false,
1161114014,153,319,2017-02-21 02:59:33 UTC,999991,1,true,
1161114050,143,312,2017-02-21 02:59:34 UTC,28.5,28,true,
1161114050,143,312,2017-02-21 02:59:34 UTC,28,28,false,
1161114050,143,312,2017-02-21 02:59:34 UTC,28.5,28,true,
1161115040,141,312,2017-02-21 02:59:37 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 02:59:37 UTC,56.5,56,true,
1161114050,143,312,2017-02-21 02:59:38 UTC,28.5,28,true,
1161115040,141,312,2017-02-21 02:59:38 UTC,56,56,false,
1161114050,143,312,2017-02-21 02:59:38 UTC,28,28,false,
1161115040,141,312,2017-02-21 02:59:38 UTC,56,56,false,
1161114050,143,312,2017-02-21 02:59:44 UTC,28,28,false,
1161114012,115,306,2017-02-21 02:59:45 UTC,80,80,false,
1161115040,141,312,2017-02-21 02:59:45 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 02:59:45 UTC,56.5,56,true,
1161114050,143,312,2017-02-21 02:59:46 UTC,28.5,28,true,
1160629000,121,308,2017-02-21 02:59:48 UTC,231,230,true,
1161115040,141,312,2017-02-21 02:59:49 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 02:59:49 UTC,56,56,false,
1161115040,141,312,2017-02-21 02:59:49 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 02:59:49 UTC,56,56,false,
1161115040,141,312,2017-02-21 02:59:50 UTC,56,56,false,
